# psi iota logL logPrior
1.967398806179972315e+00 1.363455364210127252e+00 5.026468722383645371e+01 -1.859528006427884961e+00
2.132721044750580108e-01 1.720994530779311971e+00 5.050138777895068642e+01 -1.849199484469872035e+00
4.788362099459174681e-01 1.371614711064172987e+00 5.062320482226255791e+01 -1.857846293355887468e+00
1.918677381930984360e+00 1.813840357191490060e+00 5.070099113151908909e+01 -1.867707706859860650e+00
2.338539649643417706e-01 1.748142555380584717e+00 5.076979041151017924e+01 -1.853686040898920862e+00
1.759064533253202889e-01 1.642084871557972559e+00 5.085747571578389170e+01 -1.840420249912819717e+00
1.931306987691227439e+00 1.364913296108072993e+00 5.090316780799910390e+01 -1.859222419373544710e+00
6.224014782620143071e-01 1.494000565629979516e+00 5.097099419958813371e+01 -1.840828763905291598e+00
2.032244748368717158e+00 1.365151104768072443e+00 5.100369985007591112e+01 -1.859172784400600964e+00
1.746670693401303875e+00 1.537425701031324810e+00 5.104485575550972953e+01 -1.838433969113802302e+00
1.826402145976788294e+00 1.771008632820273432e+00 5.120322764860236475e+01 -1.858054899487366907e+00
4.797484736882458023e-01 1.367348935367993290e+00 5.150056389559517811e+01 -1.858716849625337009e+00
2.215079239093343588e+00 1.557895339981539395e+00 5.153992259803872145e+01 -1.837960286448224068e+00
2.206566146407530127e+00 1.518660833571511048e+00 5.163334749110278210e+01 -1.839236737359471352e+00
2.047855874997258407e+00 1.816811004350125991e+00 5.167865234083361514e+01 -1.868448951227614119e+00
4.967149156377003716e-01 1.810265560535404550e+00 5.168241795741302269e+01 -1.866828130723347634e+00
1.760060529025666121e+00 1.490219063612043149e+00 5.174138059696639402e+01 -1.841126933099004770e+00
1.758510545641414291e+00 1.492670228470488025e+00 5.180297646932065447e+01 -1.840932019674758946e+00
1.987368049485633281e-01 1.711790795727578862e+00 5.184307164268550849e+01 -1.847849894865537967e+00
2.547312470294936793e-01 1.774555587360583386e+00 5.184396007341317869e+01 -1.858781239433589860e+00
1.877591749311515290e+00 1.376021310528094954e+00 5.208022680908594282e+01 -1.856966883995535778e+00
2.216885416054511282e+00 1.632961609299669714e+00 5.211467239919393535e+01 -1.839810573412268280e+00
2.137208856860038253e+00 1.410595212368384477e+00 5.211762051613664681e+01 -1.850764531979694372e+00
3.951172012444321147e-01 1.829160919212484693e+00 5.229355720579023625e+01 -1.871631266426394546e+00
4.032948185749966052e-01 1.352286320640496475e+00 5.249731529223930693e+01 -1.861942810634962697e+00
1.777634764374531606e+00 1.450321645621164057e+00 5.287321950242383650e+01 -1.845151764100785075e+00
2.111091779286060177e+00 1.796013488165048244e+00 5.292577808577349430e+01 -1.863455796635142603e+00
2.079572607539156071e+00 1.812803178262870629e+00 5.300320376983814441e+01 -1.867451113908948690e+00
1.957394600774661209e+00 1.350118758901518445e+00 5.312841697316086709e+01 -1.862426595298650511e+00
1.958622797042142594e+00 1.349266158915555458e+00 5.327873175573768094e+01 -1.862618241691840204e+00
5.240993462373793044e-01 1.807638040566382109e+00 5.334672021975127620e+01 -1.866190266769895967e+00
2.218088508979988216e+00 1.524136128368616783e+00 5.337666992487513085e+01 -1.838966048704681722e+00
2.310055236046055227e-01 1.418483917431096142e+00 5.345996231168121682e+01 -1.849521730598126190e+00
1.890514304151023506e+00 1.820490786694021867e+00 5.356703397776746556e+01 -1.869380150178580724e+00
2.130044036578497835e+00 1.395332276970697283e+00 5.356885075485872960e+01 -1.853350527292536576e+00
1.643251852478841424e-01 1.657579997055125709e+00 5.364448919304550145e+01 -1.841647505475257018e+00
2.083049158377656696e+00 1.815185283052506815e+00 5.368057759434672249e+01 -1.868042135326518860e+00
1.805418727437335891e+00 1.771676447886220807e+00 5.387976948128024191e+01 -1.858190652108966390e+00
3.459308674612367462e-01 1.352461153614465061e+00 5.402043300403762061e+01 -1.861904004058553053e+00
2.163093717442329478e+00 1.420547469663915319e+00 5.410588709361913828e+01 -1.849207151525770421e+00
2.223521726477298621e+00 1.527483171229573777e+00 5.416792793636540182e+01 -1.838815374569207739e+00
1.823949742673076413e+00 1.788929706998801938e+00 5.420609395584391166e+01 -1.861859253210540466e+00
4.842731737890249022e-01 1.354451912028403537e+00 5.421815573388448684e+01 -1.861464389017366550e+00
1.890785773270464487e+00 1.359084574067489282e+00 5.425230836730114703e+01 -1.860457444848172770e+00
1.801018948777975526e+00 1.770769909686955801e+00 5.430846265018711705e+01 -1.858006484812133596e+00
3.167463889398217658e-01 1.823994720076734799e+00 5.439598091340739217e+01 -1.870280252865800907e+00
2.197928815625647125e+00 1.719617239914255302e+00 5.442273178504216702e+01 -1.848992018139713034e+00
2.228732623375104360e+00 1.639930685429516810e+00 5.445403435471544640e+01 -1.840268752293571231e+00
1.733473005074260831e+00 1.667862687456154180e+00 5.447831083860225476e+01 -1.842595421884619444e+00
1.526944055724204219e-01 1.557631848680069098e+00 5.453580725229060988e+01 -1.837963720654320454e+00
1.498276710687309055e-01 1.577812620870948201e+00 5.468032172632189258e+01 -1.837901680802581872e+00
4.831835383475477919e-01 1.351326462610748180e+00 5.474772403462267789e+01 -1.862156435778812735e+00
2.005666605652426604e+00 1.842126683087931038e+00 5.497563999005665636e+01 -1.875147878264528112e+00
2.195275545149451446e+00 1.731034170327795163e+00 5.511421464067171172e+01 -1.850770467574579303e+00
6.612990080426460748e-01 1.538820767715865179e+00 5.519440931463014266e+01 -1.838388371736991989e+00
2.223728902582296829e+00 1.674679778368934224e+00 5.520619982982739060e+01 -1.843282685380660091e+00
5.126390965140010803e-01 1.825154265083042127e+00 5.543063039464671959e+01 -1.870581004469201725e+00
1.739993165159803512e+00 1.700224631989796453e+00 5.558065708816625516e+01 -1.846276399415266223e+00
4.186948694458774711e-01 1.336431168157902638e+00 5.568971795743567554e+01 -1.865595740107211853e+00
2.082503361933452091e+00 1.828519362577935681e+00 5.594335269779986675e+01 -1.871461941655416350e+00
3.783561687067352741e-01 1.336448730793821316e+00 5.601867066582394727e+01 -1.865591547145714735e+00
1.452641879290830773e-01 1.548483681973038539e+00 5.611205614242025064e+01 -1.838126014126454821e+00
2.051507507515824447e+00 1.343052447641762459e+00 5.617577570906018281e+01 -1.864038038584365564e+00
2.243149523902471465e+00 1.600383581446464420e+00 5.619576531714537282e+01 -1.838314833104418122e+00
1.694123575147865601e-01 1.474916887392528686e+00 5.632337896504157015e+01 -1.842480559571836984e+00
5.246896059069298124e-01 1.825177559922740889e+00 5.633764996253447066e+01 -1.870587061165503329e+00
6.703231146159549514e-01 1.632149569546502477e+00 5.636674887512592136e+01 -1.839760358573626853e+00
1.437099462378974568e-01 1.636418069132003605e+00 5.638121121323936791e+01 -1.840031720009087657e+00
1.712267529342685890e+00 1.563599117673040606e+00 5.638539113920508328e+01 -1.837902966542522165e+00
6.703953223855156907e-01 1.634751088675995945e+00 5.645162810754959537e+01 -1.839923567868059884e+00
3.488558961806633718e-01 1.845099192542809297e+00 5.655246004796002524e+01 -1.875979565843801433e+00
1.580270271522477010e-01 1.689313691393880212e+00 5.659249359184707373e+01 -1.844916752813670513e+00
2.013790505748799475e+00 1.849961901885697868e+00 5.661956995394491798e+01 -1.877360684302801674e+00
6.450089164658480145e-01 1.714063579466388543e+00 5.669798208715094745e+01 -1.848175120653419601e+00
5.628369614620498673e-01 1.377581381600928356e+00 5.670064137661845649e+01 -1.856660383338676557e+00
3.511686764480632661e-01 1.846438975641043312e+00 5.670861460258420550e+01 -1.876357544446329628e+00
2.219595897149348573e+00 1.475412642278526754e+00 5.680404771603265601e+01 -1.842433004698920351e+00
1.609292050716989442e-01 1.704262235433239736e+00 5.721131306311661291e+01 -1.846810209438360939e+00
4.074096579693533560e-01 1.855603832771692607e+00 5.730219284970777238e+01 -1.878995192265496827e+00
1.723435460365942695e-01 1.726482876692297497e+00 5.733597235416672788e+01 -1.850045494047207750e+00
2.182028343741535537e-01 1.400035388716813323e+00 5.767618183036205437e+01 -1.852528126666028951e+00
1.976211653189387241e-01 1.420414804663064023e+00 5.775245971778478093e+01 -1.849227244651428181e+00
2.254791654744042528e+00 1.591789698492286131e+00 5.818087809531066057e+01 -1.838097443425158684e+00
1.771900832907398193e-01 1.743511174389069884e+00 5.827728540016199332e+01 -1.852867025464953077e+00
5.147537870417138173e-01 1.342586331065399818e+00 5.830195390674583678e+01 -1.864146182478196412e+00
1.863677038205715508e-01 1.757325028888996998e+00 5.845781773207595933e+01 -1.855375369882565462e+00
6.591160741336724582e-01 1.473288502007941148e+00 5.859278808964774754e+01 -1.842638506661791187e+00
1.335525787054228086e-01 1.534933567048820668e+00 5.859341644488522860e+01 -1.838520273070757050e+00
1.956163209893456267e+00 1.861638096231031936e+00 5.861451999567628945e+01 -1.880781613141423225e+00
4.988337791903598717e-01 1.335009476290914376e+00 5.863901306067886310e+01 -1.865936241151458397e+00
2.229514350550026336e+00 1.712477259031760290e+00 5.867590138456125715e+01 -1.847947569274774882e+00
1.659507145236434333e-01 1.453403422651219135e+00 5.878728081971522812e+01 -1.844783498333157468e+00
2.240075389204864820e+00 1.691351011203204857e+00 5.886106726998989558e+01 -1.845161452615352360e+00
1.867820481132990595e+00 1.342505846159563809e+00 5.888929814071099145e+01 -1.864164878995239416e+00
4.577858796534593488e-01 1.323717017071185165e+00 5.890055915905914219e+01 -1.868716884045007021e+00
4.628749006214459838e-01 1.859387961659948907e+00 5.891118500235820932e+01 -1.880110838071143320e+00
5.524629567745110714e-01 1.827146514477358874e+00 5.896948114694863818e+01 -1.871101087191838097e+00
2.162475443616534432e-01 1.392273299286709509e+00 5.898559338421400611e+01 -1.853897672400312668e+00
6.831955683095372045e-01 1.647893979006393117e+00 5.901993679883781851e+01 -1.840852039381871252e+00
2.138504531915390583e+00 1.818530096652574590e+00 5.908207252133333043e+01 -1.868882188371206343e+00
2.128488900960762376e+00 1.358820226517251317e+00 5.911603638555551754e+01 -1.860514298314067450e+00
4.601594947982488026e-01 1.861171991201844511e+00 5.914618307247107509e+01 -1.880642212390028600e+00
4.295781891643594697e-01 1.865206613241453981e+00 5.921601588441809128e+01 -1.881856719035076564e+00
6.163837523768148641e-01 1.779286549162136355e+00 5.928710014187562649e+01 -1.859770459249773467e+00
2.077273372999750123e+00 1.333771625952688611e+00 5.931783884875336810e+01 -1.866234452416214218e+00
2.184136485570662867e+00 1.782783773499129865e+00 5.932745305123127366e+01 -1.860516740236711986e+00
6.011799510481971032e-01 1.794634706503183796e+00 5.935208683679948649e+01 -1.863140912553932438e+00
4.639199261010868991e-01 1.861827293258017546e+00 5.938583940008361850e+01 -1.880838264941611548e+00
5.733283670506532648e-01 1.816889666813791493e+00 5.939503862638024145e+01 -1.868468706743917185e+00
2.216275480954218224e+00 1.440056919292171944e+00 5.941040723324646677e+01 -1.846447921264284586e+00
1.827766420153146498e+00 1.825257805814381573e+00 5.941289221629997996e+01 -1.870607929663431257e+00
1.807127922316783764e+00 1.373178517506399965e+00 5.941986747849018258e+01 -1.857531898559773520e+00
1.862615482409402556e+00 1.843258655418521963e+00 5.946656520059279671e+01 -1.875463473095936529e+00
2.231376794574086997e+00 1.464600319042873133e+00 5.949499342196466500e+01 -1.843526493097667363e+00
2.917727173240856064e-01 1.843433486625786877e+00 5.949923173562640955e+01 -1.875512339314044041e+00
1.706307199506750805e-01 1.438290564501369495e+00 5.957705030632114784e+01 -1.846681765483232596e+00
1.883575870248028528e+00 1.332109069756328701e+00 5.968341085327221407e+01 -1.866637531736979216e+00
1.710410661992737280e+00 1.493582890424596465e+00 5.972197916733077250e+01 -1.840860990540744258e+00
3.073080304896953496e-01 1.333455102108360935e+00 5.978834165415656798e+01 -1.866310966679350036e+00
6.799956208846004158e-01 1.505705551662048114e+00 5.982486512301943549e+01 -1.839996968484501227e+00
2.262041543557949730e+00 1.630760793406595521e+00 5.985552056646710639e+01 -1.839676013515476605e+00
1.906551517755432190e+00 1.860769663164066223e+00 5.995235553584402766e+01 -1.880522076095120898e+00
1.909816814044539568e-01 1.409077613717346633e+00 6.002393186751833554e+01 -1.851010936214986025e+00
1.230964935347016453e-01 1.543827902409639963e+00 6.003212104121117676e+01 -1.838240758454753543e+00
6.075866187585026168e-01 1.389757580520625257e+00 6.006236925410355099e+01 -1.854354887351484571e+00
6.803634132050857541e-01 1.682159989198193095e+00 6.007653002706424417e+01 -1.844090858798644428e+00
2.185138394777462079e+00 1.395678438738565452e+00 6.013617849423812345e+01 -1.853289219032046242e+00
1.236171153872693829e-01 1.537538730356116989e+00 6.015333284847326922e+01 -1.838430202248684697e+00
1.321591440460531952e-01 1.504047883752108294e+00 6.028756466152822213e+01 -1.840106399883737698e+00
1.813296534199775323e+00 1.362832983106023521e+00 6.034304096291829467e+01 -1.859659135383530337e+00
1.687996026815633321e+00 1.615433369396295227e+00 6.041030411982123383e+01 -1.838873630197915610e+00
2.973522468907877636e-01 1.851275635411085752e+00 6.043505181498902346e+01 -1.877738201580458455e+00
2.058205599704988398e+00 1.320907736427222812e+00 6.058791403417066590e+01 -1.869429676717813571e+00
2.085261791292121636e+00 1.329363890527979652e+00 6.059405132545094830e+01 -1.867309497524420880e+00
2.078194077646598359e+00 1.325889611132178958e+00 6.076606068967498686e+01 -1.868171393201475849e+00
2.091290865383141906e-01 1.385460029255368264e+00 6.077524333705923709e+01 -1.855151072397420720e+00
6.679765976662686011e-01 1.722799494758792349e+00 6.084811365177576192e+01 -1.849474310588173465e+00
2.256729275654448585e+00 1.503293458034532293e+00 6.089756276163614501e+01 -1.840157117405407661e+00
5.824114337669245023e-01 1.821206682997457138e+00 6.091648917065239743e+01 -1.869562988489879896e+00
1.844524234872139123e-01 1.408355431313547568e+00 6.097218336485947532e+01 -1.851129023261872231e+00
1.710509845215231861e+00 1.711152867049008153e+00 6.099527602131932724e+01 -1.847759557220789217e+00
2.150919799427061907e+00 1.823521120033358978e+00 6.101721357521240918e+01 -1.870157827723119226e+00
1.690607581636883072e+00 1.530708474044234713e+00 6.102647296900031648e+01 -1.838680799684407008e+00
4.862031276964469129e-01 1.866547566087990884e+00 6.108851224606156194e+01 -1.882264307676133841e+00
1.690431219570069643e-01 1.425806964073825567e+00 6.110226986631900559e+01 -1.848425058575543289e+00
6.532051068381860004e-01 1.750940197195863135e+00 6.114250279429332835e+01 -1.854191500470930842e+00
1.842829759743190632e+00 1.844574540328996592e+00 6.117269390121015249e+01 -1.875832079253769269e+00
1.892526877432729737e+00 1.864066781633241021e+00 6.120060429056151463e+01 -1.881511805992862163e+00
6.996648675164418574e-01 1.630618511182206465e+00 6.122541944063029717e+01 -1.839667481555464779e+00
1.789723907922353696e-01 1.773536840883880306e+00 6.124342290093825625e+01 -1.858571280138810788e+00
1.327201267022596332e-01 1.701432450343409286e+00 6.138356839587052605e+01 -1.846434345941303956e+00
3.719775190224598460e-01 1.309295971907194378e+00 6.139284585114810255e+01 -1.872465220797590035e+00
3.256374885572412836e-01 1.318645114183221168e+00 6.139680037336734131e+01 -1.870009878043099594e+00
2.217897508057780964e+00 1.421284655939414776e+00 6.150629646939328410e+01 -1.849095826994422875e+00
2.536373190029341251e-01 1.348196950003669015e+00 6.155048664792449387e+01 -1.862859656737562819e+00
1.887578370326654653e-01 1.786882169338034565e+00 6.155278485641375141e+01 -1.861407593983183784e+00
1.905891765384573056e+00 1.315198854607334544e+00 6.156879475086377340e+01 -1.870904090216772842e+00
2.265981679176163333e+00 1.664432292105555433e+00 6.157287115467929084e+01 -1.842267334464974704e+00
2.105275383717546411e+00 1.331046714993407321e+00 6.168445879386990782e+01 -1.866896627862118629e+00
2.233710252127564910e+00 1.442199757509222691e+00 6.172351041908927982e+01 -1.846168495810136978e+00
5.397593349252365336e-01 1.332632764262110747e+00 6.181683792996042826e+01 -1.866510248592005095e+00
2.276355511158707934e+00 1.573418405509088513e+00 6.186514673152264265e+01 -1.837880504061676357e+00
